dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,174.658523,141.839696,172.113818,32.281611,-1.466348,3.667156,0.050744
0.020000,175.302876,141.870005,172.758883,32.253276,-1.416764,2.479220,0.043250
0.020000,175.946896,141.895445,173.403405,32.226083,-1.359638,2.856300,0.035703
0.020000,176.590574,141.915990,174.047411,32.200307,-1.288786,3.542604,0.028103
0.020000,177.233892,141.931615,174.690919,32.175381,-1.246332,2.122674,0.020455
0.020000,177.876848,141.942297,175.333964,32.152237,-1.157194,4.456930,0.012759
0.020000,178.519417,141.948011,175.976558,32.129717,-1.125987,1.560348,0.005019
0.020000,179.157072,141.949098,176.614214,31.882776,-12.347074,-561.054361,0.000409
0.020000,179.890179,141.949882,177.347321,36.655387,238.630579,12548.882660,0.001720
0.020000,180.622747,141.951605,178.079892,36.628518,-1.343459,-11998.701898,0.002977
0.020000,181.354775,141.954228,178.811924,36.601643,-1.343763,-0.015209,0.004180
0.020000,182.086262,141.957710,179.543420,36.574763,-1.344020,-0.012844,0.005330
0.020000,182.817207,141.962009,180.274377,36.547878,-1.344236,-0.010822,0.006426
0.020000,183.547609,141.967087,181.004797,36.520989,-1.344416,-0.008998,0.007468
0.020000,184.277468,141.972901,181.734679,36.494098,-1.344563,-0.007363,0.008456
0.020000,185.006783,141.979412,182.464023,36.467205,-1.344681,-0.005882,0.009390
0.020000,185.735554,141.986580,183.192829,36.440309,-1.344774,-0.004664,0.010271
0.020000,186.463781,141.994364,183.921098,36.413412,-1.344845,-0.003536,0.011098
0.020000,187.191463,142.002724,184.648828,36.386514,-1.344895,-0.002522,0.011871
0.020000,187.918601,142.011621,185.376020,36.359616,-1.344929,-0.001697,0.012590
0.020000,188.645195,142.021014,186.102674,36.332717,-1.344949,-0.001005,0.013255
0.020000,189.371244,142.030864,186.828791,36.305818,-1.344958,-0.000438,0.013867
0.020000,190.096750,142.041131,187.554369,36.278918,-1.344958,0.000002,0.014425
0.020000,190.821712,142.051775,188.279410,36.252019,-1.344952,0.000327,0.014929
0.020000,191.546131,142.062757,189.003912,36.225121,-1.344939,0.000652,0.015379
0.020000,192.270008,142.074038,189.727876,36.198222,-1.344923,0.000777,0.015776
0.020000,192.993342,142.085577,190.451303,36.171324,-1.344906,0.000860,0.016118
0.020000,193.716135,142.097336,191.174191,36.144426,-1.344888,0.000875,0.016407
0.020000,194.438387,142.109275,191.896542,36.117529,-1.344872,0.000831,0.016642
0.020000,195.160099,142.121355,192.618355,36.090632,-1.344857,0.000737,0.016823
0.020000,195.881270,142.133538,193.339629,36.063735,-1.344845,0.000585,0.016951
0.020000,196.601903,142.145785,194.060366,36.036838,-1.344836,0.000472,0.017025
0.020000,197.321997,142.158056,194.780565,36.009941,-1.344831,0.000251,0.017044
0.020000,198.041554,142.170312,195.500226,35.983045,-1.344830,0.000049,0.017011
0.020000,198.760573,142.182516,196.219349,35.956148,-1.344833,-0.000154,0.016923
0.020000,199.479056,142.194628,196.937934,35.929251,-1.344840,-0.000352,0.016781
0.020000,200.197003,142.206611,197.655981,35.902354,-1.344851,-0.000534,0.016586
0.020000,200.914415,142.218425,198.373490,35.875457,-1.344864,-0.000660,0.016337
0.020000,201.631293,142.230032,199.090461,35.848559,-1.344880,-0.000825,0.016034
0.020000,202.347636,142.241394,199.806894,35.821662,-1.344898,-0.000908,0.015677
0.020000,203.063445,142.252473,200.522790,35.794763,-1.344917,-0.000925,0.015267
0.020000,203.778722,142.263231,201.238147,35.767864,-1.344935,-0.000890,0.014803
0.020000,204.493465,142.273630,201.952966,35.740965,-1.344950,-0.000784,0.014285
0.020000,205.207677,142.283632,202.667248,35.714066,-1.344962,-0.000596,0.013713
0.020000,205.921356,142.293199,203.380991,35.687167,-1.344968,-0.000302,0.013087
0.020000,206.634503,142.302294,204.094196,35.660268,-1.344968,0.000043,0.012408
0.020000,207.339711,142.310791,204.799456,35.262970,-19.864865,-925.994881,0.011682
0.020000,208.021857,142.318507,205.481645,34.109482,-57.674401,-1890.476795,0.010930
0.020000,208.672922,142.325377,206.132747,32.555063,-77.720949,-1002.327407,0.010165
0.020000,209.292634,142.331440,206.752488,30.987078,-78.399235,-33.914294,0.009395
0.020000,209.881053,142.336744,207.340931,29.422152,-78.246329,7.645318,0.008625
0.020000,210.438237,142.341339,207.898134,27.860131,-78.101046,7.264155,0.007862
0.020000,210.964240,142.345278,208.424151,26.300863,-77.963405,6.882036,0.007111
0.020000,211.459112,142.348617,208.919035,24.744195,-77.833388,6.500825,0.006377
0.020000,211.922903,142.351410,209.382835,23.189975,-77.711013,6.118777,0.005665
0.020000,212.355658,142.353714,209.815596,21.638049,-77.596274,5.736967,0.004979
0.020000,212.757419,142.355583,210.217361,20.088266,-77.489170,5.355194,0.004324
0.020000,213.128226,142.357072,210.588170,18.540472,-77.389714,4.972784,0.003704
0.020000,213.468114,142.358233,210.928061,16.994514,-77.297874,4.591993,0.003123
0.020000,213.777117,142.359115,211.237065,15.450240,-77.213693,4.209034,0.002583
0.020000,214.055267,142.359765,211.515215,13.907498,-77.137125,3.828404,0.002089
0.020000,214.302589,142.360226,211.762538,12.366134,-77.068202,3.446157,0.001642
0.020000,214.519109,142.360539,211.979058,10.825996,-77.006907,3.064780,0.001245
0.020000,214.704847,142.360738,212.164797,9.286931,-76.953235,2.683567,0.000901
0.020000,214.859823,142.360855,212.319772,7.748787,-76.907185,2.302505,0.000611
0.020000,214.984051,142.360917,212.444001,6.211412,-76.868784,1.920080,0.000376
0.020000,215.077544,142.360943,212.537494,4.674652,-76.837957,1.541310,0.000198
0.020000,215.140311,142.360952,212.600261,3.138357,-76.814796,1.158047,0.000079
0.020000,215.172359,142.360954,212.632308,1.602372,-76.799226,0.778538,0.000017
0.020000,215.181036,142.360954,212.640985,0.433857,-58.425728,918.674893,0.000001
0.020000,215.181368,142.360954,212.641318,0.016636,-20.861050,1878.233908,0.000000
0.020000,215.181368,142.360954,212.641318,0.000000,-0.831824,1001.461278,0.000000
